VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
1322,2004,MAZDA,RX-8,2004 Mazda RX-8 4-DR. w/SAB,,Not Rated,Not Rated,4,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0, ,Not Rated,Optional,No,No,512,10,4,2004/MAZDA/RX-8/2004 Mazda RX-8 4-DR. w_SAB.png
1203,2004,MAZDA,TRIBUTE,2004 Mazda Tribute 4-DR.,https://static.nhtsa.gov/images/vehicles/2261_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,181,7,5,2004/MAZDA/TRIBUTE/2004 Mazda Tribute 4-DR..png
1204,2004,MERCEDES-BENZ,C-CLASS,2004 Mercedes-Benz C-Class 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2181_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.124, ,Not Rated,Standard,No,No,77,4,0,2004/MERCEDES-BENZ/C-CLASS/2004 Mercedes-Benz C-Class 4-DR. w_SAB.png
1205,2004,MERCEDES-BENZ,CL-CLASS,2004 Mercedes-Benz CL-Class w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,7,6,0,2004/MERCEDES-BENZ/CL-CLASS/2004 Mercedes-Benz CL-Class w_SAB.png
1206,2004,MERCEDES-BENZ,CLK-CLASS,2004 Mercedes-Benz CLK-Class 2-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2092_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,36,5,0,2004/MERCEDES-BENZ/CLK-CLASS/2004 Mercedes-Benz CLK-Class 2-DR. w_SAB.png
1207,2004,MERCEDES-BENZ,E-CLASS,2004 Mercedes-Benz E-Class 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2255_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,Standard,No,No,480,7,2,2004/MERCEDES-BENZ/E-CLASS/2004 Mercedes-Benz E-Class 4-DR. w_SAB.png
1208,2004,MERCEDES-BENZ,G-CLASS,2004 Mercedes-Benz G-Class 4-DR,https://static.nhtsa.gov/images/vehicles/1128_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,2,0,2004/MERCEDES-BENZ/G-CLASS/2004 Mercedes-Benz G-Class 4-DR.png
1209,2004,MERCEDES-BENZ,ML-CLASS,2004 Mercedes-Benz ML-Class w/SAB,https://static.nhtsa.gov/images/vehicles/1482_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,53,0,0,2004/MERCEDES-BENZ/ML-CLASS/2004 Mercedes-Benz ML-Class w_SAB.png
1210,2004,MERCEDES-BENZ,S-CLASS,2004 Mercedes-Benz S-Class 4DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2254_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,50,6,1,2004/MERCEDES-BENZ/S-CLASS/2004 Mercedes-Benz S-Class 4DR. w_SAB.png
1211,2004,MERCEDES-BENZ,SL-CLASS,2004 Mercedes-Benz SL-Class Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/1786_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,53,4,1,2004/MERCEDES-BENZ/SL-CLASS/2004 Mercedes-Benz SL-Class Convertible w_SAB.png
1212,2004,MERCEDES-BENZ,SLK,2004 Mercedes-Benz SLK w/SAB,https://static.nhtsa.gov/images/vehicles/2253_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,7,1,1,2004/MERCEDES-BENZ/SLK/2004 Mercedes-Benz SLK w_SAB.png
1213,2004,MERCURY,GRAND MARQUIS,2004 Mercury Grand Marquis 4-DR.,https://static.nhtsa.gov/images/vehicles/1134_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,No,No,No,356,2,5,2004/MERCURY/GRAND MARQUIS/2004 Mercury Grand Marquis 4-DR..png
1214,2004,MERCURY,GRAND MARQUIS,2004 Mercury Grand Marquis  4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1134_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,No,No,No,356,2,5,2004/MERCURY/GRAND MARQUIS/2004 Mercury Grand Marquis  4-DR. w_SAB.png
1215,2004,MERCURY,MARAUDER,2004 Mercury Marauder 4-DR.,https://static.nhtsa.gov/images/vehicles/1179_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,No,No,No,27,1,1,2004/MERCURY/MARAUDER/2004 Mercury Marauder 4-DR..png
1127,2004,MERCURY,MONTEREY,2004 Mercury Monterey,,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.147, ,Not Rated,Optional,No,No,282,5,7,2004/MERCURY/MONTEREY/2004 Mercury Monterey.png
1216,2004,MERCURY,MOUNTAINEER,2004 Mercury Mountaineer 4-DR.,,Not Rated,Not Rated,4,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,3,3,0.228,0.283,No Tip,Not Rated,Optional,No,No,210,1,3,2004/MERCURY/MOUNTAINEER/2004 Mercury Mountaineer 4-DR..png
1217,2004,MERCURY,SABLE,2004 Mercury Sable  4-DR. Wagon,https://static.nhtsa.gov/images/vehicles/2535_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,No,No,No,52,2,2,2004/MERCURY/SABLE/2004 Mercury Sable  4-DR. Wagon.png
1218,2004,MERCURY,SABLE,2004 Mercury Sable 4-DR.,https://static.nhtsa.gov/images/vehicles/2535_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.105, ,Not Rated,No,No,No,52,2,2,2004/MERCURY/SABLE/2004 Mercury Sable 4-DR..png
1219,2004,MERCURY,SABLE,2004 Mercury Sable 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2535_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.105, ,Not Rated,No,No,No,52,2,2,2004/MERCURY/SABLE/2004 Mercury Sable 4-DR. w_SAB.png
1220,2004,MINI,COOPER,2004 MINI Cooper w/SAB,https://static.nhtsa.gov/images/vehicles/1675_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0, ,Not Rated,Optional,No,No,528,4,2,2004/MINI/COOPER/2004 MINI Cooper w_SAB.png
1222,2004,MINI,COOPER S,2004 MINI Cooper S w/SAB,https://static.nhtsa.gov/images/vehicles/1675_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.103, ,Not Rated,Optional,No,No,528,4,2,2004/MINI/COOPER S/2004 MINI Cooper S w_SAB.png
1221,2004,MITSUBISHI,DIAMANTE,2004 Mitsubishi Diamante 4-DR.,https://static.nhtsa.gov/images/vehicles/1688_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,3,1,0,2004/MITSUBISHI/DIAMANTE/2004 Mitsubishi Diamante 4-DR..png
1223,2004,MITSUBISHI,ECLIPSE,2004 Mitsubishi Eclipse 2-DR,https://static.nhtsa.gov/images/vehicles/1687_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,14,5,0,2004/MITSUBISHI/ECLIPSE/2004 Mitsubishi Eclipse 2-DR.png
1226,2004,MITSUBISHI,ECLIPSE SPYDER,2004 Mitsubishi Eclipse Spyder Convertible,https://static.nhtsa.gov/images/vehicles/1687_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,6,4,0,2004/MITSUBISHI/ECLIPSE SPYDER/2004 Mitsubishi Eclipse Spyder Convertible.png
1224,2004,MITSUBISHI,ENDEAVOR,2004 Mitsubishi Endeavor 4-DR.,https://static.nhtsa.gov/images/vehicles/2065_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,181,6,2,2004/MITSUBISHI/ENDEAVOR/2004 Mitsubishi Endeavor 4-DR..png
1225,2004,MITSUBISHI,GALANT,2004 Mitsubishi Galant 4-DR.,https://static.nhtsa.gov/images/vehicles/2029_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,61,1,0,2004/MITSUBISHI/GALANT/2004 Mitsubishi Galant 4-DR..png
1003,2004,MITSUBISHI,LANCER,2004 Mitsubishi Lancer 4-DR.,https://static.nhtsa.gov/images/vehicles/1810_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.107, ,Not Rated,No,No,No,80,7,2,2004/MITSUBISHI/LANCER/2004 Mitsubishi Lancer 4-DR..png
1227,2004,MITSUBISHI,LANCER EVOLUTION,2004 Mitsubishi Lancer Evolution 4-DR.,https://static.nhtsa.gov/images/vehicles/1490_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,2,1,0,2004/MITSUBISHI/LANCER EVOLUTION/2004 Mitsubishi Lancer Evolution 4-DR..png
1228,2004,MITSUBISHI,LANCER SPORTBACK,2004 Mitsubushi Lancer Sportback 4-DR.Wagon,https://static.nhtsa.gov/images/vehicles/2081_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,8,0,0,2004/MITSUBISHI/LANCER SPORTBACK/2004 Mitsubushi Lancer Sportback 4-DR.Wagon.png
1229,2004,MITSUBISHI,MONTERO,2004 Mitsubishi Montero w/SAB,https://static.nhtsa.gov/images/vehicles/1681_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,5,3,0,2004/MITSUBISHI/MONTERO/2004 Mitsubishi Montero w_SAB.png
1230,2004,MITSUBISHI,MONTERO SPORT,2004 Mitsubishi Montero Sport 4-DR.,https://static.nhtsa.gov/images/vehicles/1681_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,5,1,0,2004/MITSUBISHI/MONTERO SPORT/2004 Mitsubishi Montero Sport 4-DR..png
1231,2004,MITSUBISHI,OUTLANDER,2004 Mitsubishi Outlander 4-DR.,https://static.nhtsa.gov/images/vehicles/1678_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,52,4,0,2004/MITSUBISHI/OUTLANDER/2004 Mitsubishi Outlander 4-DR..png
1232,2004,NISSAN,350Z,2004 Nissan 350Z 2-DR.,https://static.nhtsa.gov/images/vehicles/1790_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.082, ,Not Rated,Optional,No,No,144,3,0,2004/NISSAN/350Z/2004 Nissan 350Z 2-DR..png
1233,2004,NISSAN,ALTIMA,2004 Nissan Altima 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.103, ,Not Rated,Optional,No,No,276,5,0,2004/NISSAN/ALTIMA/2004 Nissan Altima 4-DR..png
1239,2004,NISSAN,ARMADA,2004 Nissan Armada 4-DR.,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,461,3,1,2004/NISSAN/ARMADA/2004 Nissan Armada 4-DR..png
1234,2004,NISSAN,FRONTIER,2004 Nissan Frontier Extended Cab,,Not Rated,Not Rated,4,4,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,66,4,0,2004/NISSAN/FRONTIER/2004 Nissan Frontier Extended Cab.png
1235,2004,NISSAN,FRONTIER,2004 Nissan Frontier 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,66,4,0,2004/NISSAN/FRONTIER/2004 Nissan Frontier 4-DR..png
1236,2004,NISSAN,MAXIMA,2004 Nissan Maxima 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1695_st0640_046.jpg,Not Rated,Not Rated,5,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.107, ,Not Rated,Optional,No,No,1425,2,1,2004/NISSAN/MAXIMA/2004 Nissan Maxima 4-DR. w_SAB.png
1237,2004,NISSAN,MURANO,2004 Nissan Murano 4-DR. w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,4,Not Rated,Not Rated,Not Rated,4,4,0.151,0.159,No Tip,Not Rated,Optional,No,No,677,4,4,2004/NISSAN/MURANO/2004 Nissan Murano 4-DR. w_SAB.png
1238,2004,NISSAN,PATHFINDER,2004 Nissan Pathfinder 4-DR.,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,67,7,4,2004/NISSAN/PATHFINDER/2004 Nissan Pathfinder 4-DR..png
1242,2004,NISSAN,QUEST,2004 Nissan Quest Van w/SAB,https://static.nhtsa.gov/images/vehicles/1795_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.121, ,Not Rated,Optional,No,No,445,4,4,2004/NISSAN/QUEST/2004 Nissan Quest Van w_SAB.png
1243,2004,NISSAN,SENTRA,2004 Nissan Sentra 4-DR.,https://static.nhtsa.gov/images/vehicles/1801_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,2,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,No,No,No,195,5,3,2004/NISSAN/SENTRA/2004 Nissan Sentra 4-DR..png
1240,2004,NISSAN,TITAN,2004 Nissan Titan Extended Cab,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,1043,7,0,2004/NISSAN/TITAN/2004 Nissan Titan Extended Cab.png
1241,2004,NISSAN,TITAN,2004 Nissan Titan 4-DR.,https://static.nhtsa.gov/images/vehicles/2140_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,1043,7,0,2004/NISSAN/TITAN/2004 Nissan Titan 4-DR..png
1244,2004,NISSAN,XTERRA,2004 Nissan Xterra 4-DR.,,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,82,3,0,2004/NISSAN/XTERRA/2004 Nissan Xterra 4-DR..png
1245,2004,OLDSMOBILE,ALERO,2004 Oldsmobile Alero 2-DR.,,Not Rated,Not Rated,4,5,Not Rated,1,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,107,2,0,2004/OLDSMOBILE/ALERO/2004 Oldsmobile Alero 2-DR..png
1246,2004,OLDSMOBILE,ALERO,2004 Oldsmobile Alero 4-DR,,Not Rated,Not Rated,4,4,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,107,2,0,2004/OLDSMOBILE/ALERO/2004 Oldsmobile Alero 4-DR.png
1247,2004,OLDSMOBILE,BRAVADA,2004 Oldsmobile Bravada 4-DR. w/SAB,,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,13,2,3,2004/OLDSMOBILE/BRAVADA/2004 Oldsmobile Bravada 4-DR. w_SAB.png
1248,2004,OLDSMOBILE,BRAVADA,2004 Oldsmobile Bravada 4-DR.,,Not Rated,Not Rated,3,3,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,13,2,3,2004/OLDSMOBILE/BRAVADA/2004 Oldsmobile Bravada 4-DR..png
1249,2004,OLDSMOBILE,SILHOUETTE,2004 Oldsmobile Silhouette w/SAB,,Not Rated,Not Rated,4,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,11,3,1,2004/OLDSMOBILE/SILHOUETTE/2004 Oldsmobile Silhouette w_SAB.png
1250,2004,PONTIAC,AZTEK,2004 Pontiac Aztek 4-DR.,https://static.nhtsa.gov/images/vehicles/1120_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,5,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,67,4,3,2004/PONTIAC/AZTEK/2004 Pontiac Aztek 4-DR..png
1251,2004,PONTIAC,BONNEVILLE,2004 Pontiac Bonneville 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1868_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,Optional,No,No,28,0,0,2004/PONTIAC/BONNEVILLE/2004 Pontiac Bonneville 4-DR. w_SAB.png
1252,2004,PONTIAC,GRAND AM,2004 Pontiac Grand Am 4-DR.,https://static.nhtsa.gov/images/vehicles/2125_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,293,4,0,2004/PONTIAC/GRAND AM/2004 Pontiac Grand Am 4-DR..png
1253,2004,PONTIAC,GRAND AM,2004 Pontiac Grand Am 2-DR.,https://static.nhtsa.gov/images/vehicles/2133_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,1,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,293,4,0,2004/PONTIAC/GRAND AM/2004 Pontiac Grand Am 2-DR..png
1006,2004,PONTIAC,GRAND PRIX,2004 Pontiac Grand Prix 4-DR.,https://static.nhtsa.gov/images/vehicles/1778_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,Optional,No,No,453,9,1,2004/PONTIAC/GRAND PRIX/2004 Pontiac Grand Prix 4-DR..png
1255,2004,PONTIAC,GTO,2004 Pontiac GTO 2-DR.,https://static.nhtsa.gov/images/vehicles/1846_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,245,0,1,2004/PONTIAC/GTO/2004 Pontiac GTO 2-DR..png
1254,2004,PONTIAC,MONTANA,2004 Pontiac Montana w/SAB.,https://static.nhtsa.gov/images/vehicles/2198_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,39,5,1,2004/PONTIAC/MONTANA/2004 Pontiac Montana w_SAB..png
1256,2004,PONTIAC,SUNFIRE,2004 Pontiac Sunfire 2-DR.,https://static.nhtsa.gov/images/vehicles/1505_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,1,2,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,32,2,0,2004/PONTIAC/SUNFIRE/2004 Pontiac Sunfire 2-DR..png
1257,2004,PONTIAC,VIBE,2004 Pontiac Vibe 4-DR.,https://static.nhtsa.gov/images/vehicles/1116_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,4,Not Rated,Not Rated,Not Rated,4,4,0.14,0.151,No Tip,Not Rated,No,No,No,265,7,5,2004/PONTIAC/VIBE/2004 Pontiac Vibe 4-DR..png
1259,2004,PORSCHE,911 CARRERA,2004 Porsche 911 Carrera  2-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1826_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,16,2,1,2004/PORSCHE/911 CARRERA/2004 Porsche 911 Carrera  2-DR. w_SAB.png
1258,2004,PORSCHE,911 CARRERA 4S/CARRERA 4 CABRIOLET,2004 Porsche 911 Carrera 4S/Carrera 4 Cabrio,https://static.nhtsa.gov/images/vehicles/1826_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,15,1,1,2004/PORSCHE/911 CARRERA 4S/CARRERA 4 CABRIOLET/2004 Porsche 911 Carrera 4S_Carrera 4 Cabrio.png
1260,2004,PORSCHE,911 GT3/TARGA/TURBO,2004 Porsche 911 GT2/Targa/Turbo 2DR. W/SAB,https://static.nhtsa.gov/images/vehicles/2974_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,40,1,1,2004/PORSCHE/911 GT3/TARGA/TURBO/2004 Porsche 911 GT2_Targa_Turbo 2DR. W_SAB.png
1261,2004,PORSCHE,BOXSTER,2004 Porsche Boxster 2-DR w/SAB,https://static.nhtsa.gov/images/vehicles/1830_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,3,3,0,2004/PORSCHE/BOXSTER/2004 Porsche Boxster 2-DR w_SAB.png
1262,2004,PORSCHE,BOXSTER S,2004 Porsche Boxster S 2-DR w/SAB,https://static.nhtsa.gov/images/vehicles/1830_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,0,1,0,2004/PORSCHE/BOXSTER S/2004 Porsche Boxster S 2-DR w_SAB.png
1263,2004,PORSCHE,CAYENNE,2004 Porsche Cayenne 4-DR. 4x4 w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,101,9,2,2004/PORSCHE/CAYENNE/2004 Porsche Cayenne 4-DR. 4x4 w_SAB.png
1264,2004,SAAB,9-3,2004 Saab 9-3 w/SAB,https://static.nhtsa.gov/images/vehicles/2085_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,207,6,3,2004/SAAB/9-3/2004 Saab 9-3 w_SAB.png
1265,2004,SAAB,9-3,2004 Saab 9-3 Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/1811_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,207,6,3,2004/SAAB/9-3/2004 Saab 9-3 Convertible w_SAB.png
1266,2004,SAAB,9-5,2004 Saab 9-5 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/1772_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.118, ,Not Rated,Standard,No,No,18,2,0,2004/SAAB/9-5/2004 Saab 9-5 4-DR. w_SAB.png
1275,2004,SAAB,9-5 WAGON,2004 Saab 9-5 Wagon w/SAB,https://static.nhtsa.gov/images/vehicles/2151_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,18,2,0,2004/SAAB/9-5 WAGON/2004 Saab 9-5 Wagon w_SAB.png
1267,2004,SATURN,ION,2004 Saturn Ion 4-DR.,https://static.nhtsa.gov/images/vehicles/1885_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.116, ,Not Rated,No,No,No,897,10,4,2004/SATURN/ION/2004 Saturn Ion 4-DR..png
